Date,Open,High,Low,Close,Adj Close,Volume
2010-09-03,6091.660156,6178.009766,6088.259766,6134.620117,6134.620117,94990500
2010-09-06,6156.290039,6164.930176,6140.979980,6155.040039,6155.040039,63508500
2010-09-07,6136.919922,6138.930176,6083.200195,6117.890137,6117.890137,81983300
2010-09-08,6099.330078,6180.379883,6062.649902,6164.439941,6164.439941,108640300
2010-09-09,6141.839844,6233.069824,6133.990234,6221.520020,6221.520020,102017200
2010-09-10,6186.220215,6224.649902,6182.560059,6214.770020,6214.770020,94002800
2010-09-13,6258.509766,6290.870117,6231.520020,6261.680176,6261.680176,93974100
2010-09-14,6261.779785,6287.779785,6231.379883,6275.410156,6275.410156,112788800
2010-09-15,6282.520020,6288.200195,6227.200195,6261.870117,6261.870117,104880700
2010-09-16,6255.140137,6281.100098,6233.970215,6249.649902,6249.649902,96808800
2010-09-17,6297.930176,6321.200195,6185.740234,6209.759766,6209.759766,232899500
2010-09-20,6231.279785,6301.629883,6219.850098,6294.580078,6294.580078,96805800
2010-09-21,6281.069824,6339.970215,6275.979980,6275.979980,6275.979980,130949600
2010-09-22,6286.330078,6297.399902,6192.430176,6208.330078,6208.330078,133906500
2010-09-23,6252.310059,6263.740234,6129.439941,6184.709961,6184.709961,117864900
2010-09-24,6173.890137,6310.279785,6146.419922,6298.299805,6298.299805,114746400
2010-09-27,6307.870117,6324.089844,6272.169922,6278.890137,6278.890137,86116600
2010-09-28,6258.200195,6311.919922,6197.959961,6276.089844,6276.089844,109270100
2010-09-29,6296.279785,6326.339844,6223.140137,6246.919922,6246.919922,120081800
2010-09-30,6214.020020,6339.359863,6204.689941,6229.020020,6229.020020,137412300
2010-10-01,6244.060059,6293.089844,6187.220215,6211.339844,6211.339844,125509200
2010-10-04,6205.000000,6210.250000,6128.540039,6134.209961,6134.209961,90481300
2010-10-05,6132.120117,6233.450195,6115.870117,6215.830078,6215.830078,106588200
2010-10-06,6248.810059,6289.560059,6242.520020,6270.729980,6270.729980,111931000
2010-10-07,6278.609863,6321.790039,6233.140137,6276.250000,6276.250000,97564700
2010-10-08,6269.479980,6295.089844,6239.430176,6291.669922,6291.669922,124534200
2010-10-11,6308.430176,6325.310059,6289.359863,6309.509766,6309.509766,79124000
2010-10-12,6257.029785,6316.770020,6228.390137,6304.569824,6304.569824,99634300
2010-10-13,6339.759766,6456.270020,6335.220215,6434.520020,6434.520020,148838900
2010-10-14,6446.319824,6485.709961,6445.319824,6455.270020,6455.270020,110051500
2010-10-15,6478.000000,6512.779785,6438.779785,6492.299805,6492.299805,137125800
2010-10-18,6465.830078,6533.830078,6462.589844,6516.629883,6516.629883,91058500
2010-10-19,6508.359863,6544.790039,6472.180176,6490.689941,6490.689941,101370600
2010-10-20,6470.299805,6527.850098,6461.479980,6524.549805,6524.549805,95159700
2010-10-21,6514.990234,6621.839844,6504.660156,6611.009766,6611.009766,95687700
2010-10-22,6594.899902,6623.939941,6586.399902,6605.839844,6605.839844,67471100
2010-10-25,6645.450195,6668.540039,6625.830078,6639.209961,6639.209961,75742000
2010-10-26,6634.240234,6645.700195,6580.279785,6613.799805,6613.799805,95124400
2010-10-27,6591.240234,6629.129883,6553.250000,6568.000000,6568.000000,117914500
2010-10-28,6600.279785,6644.609863,6576.020020,6595.279785,6595.279785,104323100
2010-10-29,6585.970215,6630.979980,6569.250000,6601.370117,6601.370117,93680300
2010-11-01,6637.089844,6670.899902,6586.009766,6604.859863,6604.859863,75385200
2010-11-02,6600.410156,6668.930176,6597.459961,6654.310059,6654.310059,71574400
2010-11-03,6666.069824,6682.910156,6604.750000,6617.799805,6617.799805,82909600
2010-11-04,6677.779785,6757.290039,6676.419922,6734.689941,6734.689941,130037000
2010-11-05,6743.560059,6775.169922,6712.470215,6754.200195,6754.200195,111691700
2010-11-08,6746.439941,6759.410156,6728.350098,6750.500000,6750.500000,98820700
2010-11-09,6742.049805,6810.859863,6736.629883,6787.810059,6787.810059,109749700
2010-11-10,6759.589844,6783.689941,6684.220215,6719.839844,6719.839844,132576800
2010-11-11,6747.799805,6750.390137,6700.470215,6723.410156,6723.410156,107482000
2010-11-12,6650.919922,6758.589844,6617.970215,6734.609863,6734.609863,117494900
2010-11-15,6705.129883,6812.959961,6679.689941,6790.169922,6790.169922,95231800
2010-11-16,6751.129883,6772.009766,6663.149902,6663.240234,6663.240234,131975000
2010-11-17,6658.990234,6705.189941,6653.569824,6700.069824,6700.069824,85428300
2010-11-18,6765.700195,6835.540039,6754.399902,6832.109863,6832.109863,99615600
2010-11-19,6841.370117,6854.089844,6794.430176,6843.549805,6843.549805,107514800
2010-11-22,6892.020020,6901.930176,6805.970215,6822.049805,6822.049805,96805200
2010-11-23,6791.750000,6827.830078,6705.000000,6705.000000,6705.000000,115849900
2010-11-24,6740.609863,6833.700195,6701.979980,6823.799805,6823.799805,118626100
2010-11-25,6834.680176,6885.810059,6823.189941,6879.660156,6879.660156,84547500
2010-11-26,6842.390137,6871.709961,6778.600098,6848.979980,6848.979980,101948600
2010-11-29,6867.770020,6907.609863,6697.970215,6697.970215,6697.970215,123908800
2010-11-30,6732.589844,6763.520020,6655.939941,6688.490234,6688.490234,132333700
2010-12-01,6748.359863,6868.810059,6736.689941,6866.629883,6866.629883,121565400
2010-12-02,6895.770020,6958.689941,6840.649902,6957.609863,6957.609863,130561600
2010-12-03,6947.310059,6977.910156,6914.500000,6947.720215,6947.720215,103221900
2010-12-06,6970.240234,6971.950195,6926.569824,6954.379883,6954.379883,84507200
2010-12-07,6987.879883,7042.669922,6962.100098,7001.910156,7001.910156,112763600
2010-12-08,6976.189941,7013.529785,6956.669922,6975.870117,6975.870117,89053100
2010-12-09,7017.990234,7021.310059,6947.899902,6964.160156,6964.160156,141055000
2010-12-10,6987.689941,7018.109863,6973.319824,7006.169922,7006.169922,98519300
2010-12-13,7027.580078,7044.870117,7017.600098,7029.390137,7029.390137,72037500
2010-12-14,7024.790039,7032.649902,7011.140137,7027.399902,7027.399902,75982500
2010-12-15,7007.490234,7029.740234,6964.129883,7016.370117,7016.370117,93677700
2010-12-16,7012.990234,7033.029785,6991.689941,7024.399902,7024.399902,78306500
2010-12-17,7042.830078,7043.149902,6980.180176,6982.450195,6982.450195,188705900
2010-12-20,7000.379883,7068.560059,6992.669922,7018.600098,7018.600098,73899400
2010-12-21,7045.250000,7087.839844,7042.979980,7077.990234,7077.990234,66695100
2010-12-22,7079.220215,7084.100098,7067.709961,7067.919922,7067.919922,62438000
2010-12-23,7083.080078,7083.080078,7042.580078,7057.689941,7057.689941,42131200
2010-12-27,7055.319824,7056.339844,6943.049805,6970.729980,6970.729980,44519600
2010-12-28,6984.850098,6990.810059,6957.649902,6972.100098,6972.100098,32268800
2010-12-29,6989.540039,7008.310059,6981.790039,6995.470215,6995.470215,39088900
2010-12-30,6996.560059,7008.120117,6897.220215,6914.189941,6914.189941,43679800
2011-01-03,6914.189941,7026.620117,6914.189941,6989.740234,6989.740234,61893200
2011-01-04,6979.680176,7025.859863,6952.020020,6975.350098,6975.350098,87665600
2011-01-05,6966.080078,6967.240234,6842.899902,6939.819824,6939.819824,117141900
2011-01-06,6949.479980,7047.589844,6949.069824,6981.390137,6981.390137,91236400
2011-01-07,6991.549805,7010.890137,6939.879883,6947.839844,6947.839844,92626900
2011-01-10,6920.359863,6941.390137,6835.740234,6857.060059,6857.060059,93167900
2011-01-11,6879.390137,6951.189941,6860.520020,6941.569824,6941.569824,115258100
2011-01-12,6958.839844,7070.399902,6958.500000,7068.779785,7068.779785,122555700
2011-01-13,7075.540039,7084.069824,7036.089844,7075.109863,7075.109863,160361400
2011-01-14,7055.419922,7083.020020,7015.350098,7075.700195,7075.700195,125089000
2011-01-17,7072.750000,7087.430176,7055.830078,7078.060059,7078.060059,79250900
2011-01-18,7100.479980,7156.250000,7099.120117,7143.450195,7143.450195,121727300
2011-01-19,7163.370117,7165.000000,7077.229980,7082.759766,7082.759766,110001900
2011-01-20,7074.890137,7084.240234,7008.620117,7024.270020,7024.270020,154426700
2011-01-21,7047.700195,7122.890137,7023.689941,7062.419922,7062.419922,173919200
2011-01-24,7080.779785,7089.620117,7000.410156,7067.770020,7067.770020,121571600
2011-01-25,7096.839844,7102.080078,7043.640137,7059.009766,7059.009766,122874800
2011-01-26,7092.890137,7160.859863,7087.250000,7127.350098,7127.350098,109512300
2011-01-27,7120.640137,7180.149902,7114.350098,7155.580078,7155.580078,113476500
2011-01-28,7155.470215,7177.229980,7102.799805,7102.799805,7102.799805,96018200
2011-01-31,7094.560059,7107.370117,7033.089844,7077.479980,7077.479980,93018500
2011-02-01,7133.339844,7190.750000,7105.310059,7184.270020,7184.270020,117369400
2011-02-02,7202.620117,7222.129883,7160.359863,7183.669922,7183.669922,114242400
2011-02-03,7175.750000,7198.979980,7144.080078,7193.680176,7193.680176,105091300
2011-02-04,7216.660156,7226.640137,7186.240234,7216.209961,7216.209961,94076900
2011-02-07,7222.049805,7287.660156,7214.049805,7283.620117,7283.620117,93205600
2011-02-08,7274.169922,7325.029785,7272.799805,7323.240234,7323.240234,98883400
2011-02-09,7319.120117,7350.779785,7310.439941,7320.899902,7320.899902,81819000
2011-02-10,7322.620117,7340.870117,7269.529785,7340.279785,7340.279785,105376400
2011-02-11,7320.069824,7390.479980,7283.870117,7371.200195,7371.200195,96097500
2011-02-14,7403.830078,7424.359863,7378.410156,7396.629883,7396.629883,69641000
2011-02-15,7397.680176,7420.689941,7376.240234,7400.040039,7400.040039,101585600
2011-02-16,7414.229980,7438.419922,7399.819824,7414.299805,7414.299805,122447300
2011-02-17,7429.000000,7434.930176,7364.040039,7405.509766,7405.509766,112233100
2011-02-18,7422.109863,7427.299805,7379.939941,7426.810059,7426.810059,122186000
2011-02-21,7412.060059,7441.819824,7310.689941,7321.810059,7321.810059,100847900
2011-02-22,7293.109863,7350.950195,7259.669922,7318.350098,7318.350098,121301400
2011-02-23,7295.120117,7310.729980,7183.299805,7194.600098,7194.600098,118018600
2011-02-24,7134.700195,7156.049805,7093.910156,7130.500000,7130.500000,137570400
2011-02-25,7139.879883,7194.020020,7130.149902,7185.169922,7185.169922,114084700
2011-02-28,7173.589844,7305.490234,7148.939941,7272.319824,7272.319824,101476200
2011-03-01,7309.799805,7356.330078,7193.779785,7223.299805,7223.299805,112179300
2011-03-02,7169.040039,7202.580078,7122.689941,7181.120117,7181.120117,111139900
2011-03-03,7225.229980,7294.040039,7191.140137,7225.959961,7225.959961,95318500
2011-03-04,7262.540039,7311.250000,7157.120117,7178.899902,7178.899902,97463100
2011-03-07,7137.810059,7270.810059,7127.310059,7161.930176,7161.930176,86671800
2011-03-08,7211.060059,7222.160156,7072.470215,7164.750000,7164.750000,143918800
2011-03-09,7177.549805,7217.540039,7109.259766,7131.799805,7131.799805,129975700
2011-03-10,7078.689941,7109.709961,7021.950195,7063.089844,7063.089844,131965800
2011-03-11,7002.259766,7014.020020,6963.310059,6981.490234,6981.490234,141420300
2011-03-14,6896.310059,6946.439941,6847.939941,6866.629883,6866.629883,170810200
2011-03-15,6668.990234,6714.830078,6483.390137,6647.660156,6647.660156,284442100
2011-03-16,6696.310059,6733.029785,6501.850098,6513.839844,6513.839844,202700000
2011-03-17,6557.850098,6692.830078,6517.180176,6656.879883,6656.879883,146277000
2011-03-18,6715.169922,6761.310059,6655.689941,6664.399902,6664.399902,252614000
2011-03-21,6782.299805,6829.750000,6781.299805,6816.120117,6816.120117,218418400
2011-03-22,6823.080078,6826.029785,6765.060059,6780.970215,6780.970215,119673000
2011-03-23,6749.180176,6807.379883,6720.020020,6804.450195,6804.450195,95709800
2011-03-24,6798.080078,6941.720215,6787.040039,6933.580078,6933.580078,103543200
2011-03-25,6971.770020,6985.250000,6920.569824,6946.359863,6946.359863,80873800
2011-03-28,6931.859863,6981.189941,6915.580078,6938.629883,6938.629883,72637400
2011-03-29,6952.509766,6960.160156,6867.419922,6934.439941,6934.439941,93210600
2011-03-30,7010.770020,7065.270020,7002.770020,7057.149902,7057.149902,100538400
2011-03-31,7068.290039,7079.759766,7041.310059,7041.310059,7041.310059,96954200
2011-04-01,7086.560059,7192.379883,7086.560059,7179.810059,7179.810059,103281900
2011-04-04,7178.589844,7200.259766,7168.240234,7175.330078,7175.330078,79269800
2011-04-05,7174.689941,7186.350098,7129.410156,7175.310059,7175.310059,104322600
2011-04-06,7197.370117,7242.689941,7157.680176,7215.109863,7215.109863,153818400
2011-04-07,7212.459961,7241.089844,7175.350098,7178.779785,7178.779785,125928000
2011-04-08,7226.790039,7232.870117,7195.439941,7217.020020,7217.020020,117232400
2011-04-11,7215.339844,7224.740234,7157.330078,7204.859863,7204.859863,108138900
2011-04-12,7131.439941,7177.740234,7089.169922,7102.910156,7102.910156,147603100
2011-04-13,7135.209961,7201.120117,7122.509766,7177.970215,7177.970215,182464900
2011-04-14,7160.990234,7184.930176,7099.660156,7146.560059,7146.560059,134223300
2011-04-15,7166.979980,7193.379883,7144.959961,7178.290039,7178.290039,187053300
2011-04-18,7165.990234,7174.750000,6994.560059,7026.850098,7026.850098,163927600
2011-04-19,7050.850098,7078.790039,7027.040039,7039.310059,7039.310059,130648600
2011-04-20,7137.100098,7261.259766,7136.740234,7249.189941,7249.189941,142610300
2011-04-21,7294.580078,7316.529785,7280.100098,7295.490234,7295.490234,115546600
2011-04-26,7295.490234,7359.970215,7278.520020,7356.509766,7356.509766,83584900
2011-04-27,7374.109863,7428.720215,7361.240234,7404.950195,7404.950195,107731000
2011-04-28,7450.569824,7480.330078,7426.620117,7475.220215,7475.220215,138731300
2011-04-29,7475.000000,7514.689941,7461.529785,7514.459961,7514.459961,91918500
2011-05-02,7570.859863,7600.410156,7527.640137,7527.640137,7527.640137,92276200
2011-05-03,7518.600098,7523.680176,7446.830078,7500.700195,7500.700195,142236900
2011-05-04,7475.180176,7534.259766,7355.399902,7373.930176,7373.930176,182273400
2011-05-05,7416.379883,7423.959961,7291.390137,7376.959961,7376.959961,194776600
2011-05-06,7391.040039,7501.629883,7362.549805,7492.250000,7492.250000,175803700
2011-05-09,7461.350098,7489.089844,7379.970215,7410.520020,7410.520020,121918900
2011-05-10,7446.439941,7533.859863,7423.330078,7501.520020,7501.520020,107863900
2011-05-11,7526.560059,7566.410156,7469.629883,7495.049805,7495.049805,118539600
2011-05-12,7438.020020,7443.950195,7356.759766,7443.950195,7443.950195,154679300
2011-05-13,7486.200195,7511.089844,7391.140137,7403.310059,7403.310059,136905900
2011-05-16,7348.120117,7402.520020,7284.959961,7387.540039,7387.540039,154713300
2011-05-17,7346.810059,7368.979980,7253.890137,7256.649902,7256.649902,117671300
2011-05-18,7325.850098,7340.540039,7261.290039,7303.529785,7303.529785,94210100
2011-05-19,7360.470215,7415.649902,7316.740234,7358.229980,7358.229980,124046700
2011-05-20,7372.180176,7410.310059,7228.129883,7266.819824,7266.819824,286354900
2011-05-23,7158.080078,7166.149902,7105.200195,7121.520020,7121.520020,185377900
2011-05-24,7129.939941,7202.209961,7128.040039,7150.660156,7150.660156,192413900
2011-05-25,7079.250000,7183.799805,7071.419922,7170.939941,7170.939941,240857800
2011-05-26,7202.720215,7217.240234,7087.319824,7114.089844,7114.089844,225572400
2011-05-27,7205.129883,7208.479980,7115.479980,7163.470215,7163.470215,190772700
2011-05-30,7165.000000,7204.160156,7146.979980,7160.299805,7160.299805,98879200
2011-05-31,7240.120117,7319.689941,7238.770020,7293.689941,7293.689941,216651000
2011-06-01,7310.560059,7314.660156,7193.890137,7217.430176,7217.430176,228386600
2011-06-02,7155.859863,7157.589844,7074.120117,7074.120117,7074.120117,111564700
2011-06-03,7101.479980,7120.120117,7021.359863,7109.029785,7109.029785,162452200
2011-06-06,7095.399902,7124.310059,7062.729980,7084.569824,7084.569824,113843000
2011-06-07,7094.140137,7147.629883,7086.899902,7103.250000,7103.250000,116852500
2011-06-08,7076.310059,7089.149902,6991.620117,7060.229980,7060.229980,145465300
2011-06-09,7061.870117,7183.779785,7035.859863,7159.660156,7159.660156,149284700
2011-06-10,7152.549805,7182.830078,7050.839844,7069.899902,7069.899902,136631500
2011-06-13,7075.910156,7123.879883,7040.419922,7085.140137,7085.140137,66730300
2011-06-14,7165.140137,7231.490234,7161.209961,7204.790039,7204.790039,113231500
2011-06-15,7178.049805,7202.169922,7093.229980,7115.080078,7115.080078,123845400
2011-06-16,7062.180176,7111.640137,7017.979980,7110.200195,7110.200195,161145900
2011-06-17,7084.270020,7224.109863,7037.240234,7164.049805,7164.049805,370096700
2011-06-20,7078.589844,7158.240234,7063.859863,7150.209961,7150.209961,103234800
2011-06-21,7202.879883,7285.509766,7176.740234,7285.509766,7285.509766,137260700
2011-06-22,7285.930176,7310.100098,7262.370117,7278.189941,7278.189941,123713100
2011-06-23,7225.200195,7237.200195,7118.520020,7149.439941,7149.439941,132109000
2011-06-24,7231.729980,7273.319824,7099.220215,7121.379883,7121.379883,167161100
2011-06-27,7101.149902,7144.439941,7079.109863,7107.899902,7107.899902,149929900
2011-06-28,7138.500000,7187.080078,7075.189941,7170.430176,7170.430176,137242600
2011-06-29,7230.950195,7320.299805,7230.950195,7294.140137,7294.140137,148482500
2011-06-30,7310.339844,7378.350098,7285.439941,7376.240234,7376.240234,116696800
2011-07-01,7374.490234,7443.200195,7357.029785,7419.439941,7419.439941,141248400
2011-07-04,7427.140137,7450.379883,7416.729980,7442.959961,7442.959961,84661300
2011-07-05,7433.129883,7474.930176,7424.729980,7439.439941,7439.439941,93830600
2011-07-06,7443.930176,7450.709961,7396.740234,7431.189941,7431.189941,121347200
2011-07-07,7467.819824,7516.149902,7442.979980,7471.439941,7471.439941,127076600
2011-07-08,7502.830078,7523.529785,7389.799805,7402.729980,7402.729980,138519500
2011-07-11,7352.729980,7358.500000,7188.959961,7230.250000,7230.250000,197080600
2011-07-12,7112.189941,7190.470215,6996.259766,7174.140137,7174.140137,252968800
2011-07-13,7171.470215,7280.160156,7163.089844,7267.870117,7267.870117,154203700
2011-07-14,7204.939941,7267.279785,7197.490234,7214.740234,7214.740234,136788900
2011-07-15,7188.700195,7254.100098,7139.680176,7220.120117,7220.120117,206979800
2011-07-18,7162.819824,7171.549805,7089.089844,7107.919922,7107.919922,168925900
2011-07-19,7148.479980,7236.439941,7139.759766,7192.669922,7192.669922,165009200
2011-07-20,7250.180176,7263.180176,7166.370117,7221.359863,7221.359863,171129500
2011-07-21,7264.979980,7326.609863,7142.430176,7290.140137,7290.140137,244577600
2011-07-22,7308.479980,7357.250000,7266.790039,7326.390137,7326.390137,200085400
2011-07-25,7273.600098,7366.779785,7258.520020,7344.540039,7344.540039,111466400
2011-07-26,7369.890137,7382.799805,7302.500000,7349.450195,7349.450195,140210200
2011-07-27,7315.750000,7344.169922,7216.580078,7252.680176,7252.680176,133571100
2011-07-28,7163.950195,7203.009766,7110.129883,7190.060059,7190.060059,164840600
2011-07-29,7108.270020,7190.910156,7063.819824,7158.770020,7158.770020,142831600
2011-08-01,7254.500000,7282.009766,6953.979980,6953.979980,6953.979980,189251600
2011-08-02,6909.430176,6938.339844,6772.379883,6796.750000,6796.750000,182744000
2011-08-03,6717.839844,6783.069824,6543.600098,6640.589844,6640.589844,265050600
2011-08-04,6714.790039,6730.430176,6391.540039,6414.759766,6414.759766,288065000
2011-08-05,6338.770020,6436.660156,6152.620117,6236.160156,6236.160156,360002600
2011-08-08,6170.689941,6272.939941,5911.089844,5923.270020,5923.270020,314803500
2011-08-09,5896.140137,6026.270020,5502.629883,5917.080078,5917.080078,435787900
2011-08-10,6040.680176,6089.080078,5549.020020,5613.419922,5613.419922,433025300
2011-08-11,5771.209961,5825.080078,5487.819824,5797.660156,5797.660156,358979400
2011-08-12,5775.959961,6023.750000,5678.620117,5997.740234,5997.740234,255814300
2011-08-15,6075.589844,6106.109863,6008.009766,6022.240234,6022.240234,143251900
2011-08-16,5957.939941,5998.310059,5849.520020,5994.899902,5994.899902,166055200
2011-08-17,5910.500000,6018.370117,5870.169922,5948.939941,5948.939941,161666600
2011-08-18,5854.359863,5892.569824,5535.609863,5602.799805,5602.799805,325973500
2011-08-19,5581.509766,5595.149902,5345.359863,5480.000000,5480.000000,351402200
2011-08-22,5412.750000,5591.350098,5408.709961,5473.779785,5473.779785,182963900
2011-08-23,5529.259766,5636.060059,5452.149902,5532.379883,5532.379883,186606200
2011-08-24,5579.799805,5743.100098,5514.149902,5681.080078,5681.080078,162588900
2011-08-25,5739.859863,5777.040039,5451.520020,5584.140137,5584.140137,225574200
2011-08-26,5582.500000,5588.689941,5403.580078,5537.479980,5537.479980,172499000
2011-08-29,5634.060059,5714.720215,5587.779785,5670.069824,5670.069824,99261800
2011-08-30,5713.529785,5730.359863,5572.649902,5643.919922,5643.919922,132990000
2011-08-31,5686.259766,5869.649902,5648.970215,5784.850098,5784.850098,245787100
2011-09-01,5793.100098,5794.500000,5639.029785,5730.629883,5730.629883,188569300
2011-09-02,5623.700195,5635.500000,5493.310059,5538.330078,5538.330078,182039100
2011-09-05,5409.870117,5421.109863,5208.370117,5246.180176,5246.180176,202455700
2011-09-06,5248.310059,5332.109863,5150.049805,5193.970215,5193.970215,238106000
2011-09-07,5332.520020,5406.229980,5276.879883,5405.529785,5405.529785,180820900
2011-09-08,5410.080078,5473.680176,5313.779785,5408.459961,5408.459961,161724800
2011-09-09,5383.629883,5400.790039,5174.240234,5189.930176,5189.930176,229313900
2011-09-12,5063.589844,5126.520020,4965.799805,5072.330078,5072.330078,265139600
2011-09-13,5153.950195,5222.810059,4969.839844,5166.359863,5166.359863,284106000
2011-09-14,5108.100098,5347.819824,5105.819824,5340.189941,5340.189941,231784500
2011-09-15,5386.859863,5566.580078,5374.569824,5508.240234,5508.240234,235478200
2011-09-16,5607.509766,5655.950195,5524.220215,5573.509766,5573.509766,377709400
2011-09-19,5447.319824,5496.939941,5362.009766,5415.910156,5415.910156,161284400
2011-09-20,5373.529785,5577.600098,5369.069824,5571.680176,5571.680176,158689500
2011-09-21,5557.069824,5557.919922,5417.850098,5433.799805,5433.799805,149189300
2011-09-22,5258.419922,5289.770020,5135.850098,5164.209961,5164.209961,203153400
2011-09-23,5227.089844,5229.600098,4973.919922,5196.560059,5196.560059,198768800
2011-09-26,5128.560059,5415.560059,5118.189941,5345.560059,5345.560059,211131700
2011-09-27,5502.890137,5638.040039,5483.229980,5628.439941,5628.439941,245882500
2011-09-28,5560.600098,5700.080078,5520.589844,5578.419922,5578.419922,181756700
2011-09-29,5555.069824,5704.410156,5533.330078,5639.580078,5639.580078,182948600
2011-09-30,5602.549805,5606.560059,5438.549805,5502.020020,5502.020020,179771300
2011-10-04,5311.930176,5437.740234,5125.439941,5216.709961,5216.709961,336853700
2011-10-05,5341.430176,5486.029785,5266.140137,5473.029785,5473.029785,178810700
2011-10-06,5511.560059,5645.250000,5465.549805,5645.250000,5645.250000,210847500
2011-10-07,5647.660156,5749.129883,5606.319824,5675.700195,5675.700195,166599900
2011-10-10,5705.399902,5872.149902,5652.990234,5847.290039,5847.290039,147424500
2011-10-11,5825.910156,5883.379883,5773.879883,5865.009766,5865.009766,139406600
2011-10-12,5851.100098,6022.049805,5798.160156,5994.470215,5994.470215,183862100
2011-10-13,5969.910156,6036.020020,5878.290039,5914.839844,5914.839844,184773300
2011-10-14,5934.779785,6037.290039,5885.390137,5967.200195,5967.200195,185189100
2011-10-17,6021.290039,6081.410156,5819.970215,5859.430176,5859.430176,177500100
2011-10-18,5781.770020,5907.459961,5747.649902,5877.410156,5877.410156,153042700
2011-10-19,5909.580078,5977.750000,5874.850098,5913.529785,5913.529785,141354300
2011-10-20,5834.419922,5914.870117,5752.830078,5766.479980,5766.479980,172123500
2011-10-21,5800.060059,5980.459961,5769.189941,5970.959961,5970.959961,176835200
2011-10-24,6014.359863,6067.160156,5937.580078,6055.270020,6055.270020,143511200
2011-10-25,6026.450195,6157.930176,5964.279785,6046.750000,6046.750000,171988400
2011-10-26,6041.160156,6143.560059,5951.819824,6016.069824,6016.069824,151166000
2011-10-27,6222.750000,6347.600098,6196.600098,6337.839844,6337.839844,333790900
2011-10-28,6364.180176,6430.600098,6305.500000,6346.189941,6346.189941,207679400
2011-10-31,6283.189941,6304.839844,6141.339844,6141.339844,6141.339844,173799700
2011-11-01,5934.540039,5947.580078,5762.259766,5834.509766,5834.509766,291714900
2011-11-02,5897.140137,5990.560059,5810.790039,5965.629883,5965.629883,177749300
2011-11-03,5835.359863,6193.339844,5832.029785,6133.180176,6133.180176,237532500
2011-11-04,6175.430176,6175.430176,5928.919922,5966.160156,5966.160156,198963400
2011-11-07,5905.930176,6028.589844,5835.089844,5928.680176,5928.680176,158207000
2011-11-08,5950.439941,6087.060059,5934.229980,5961.439941,5961.439941,144445900
2011-11-09,6045.870117,6055.580078,5767.259766,5829.540039,5829.540039,251013700
2011-11-10,5732.319824,5934.310059,5721.970215,5867.810059,5867.810059,201635400
2011-11-11,5881.490234,6065.290039,5855.120117,6057.029785,6057.029785,144524900
2011-11-14,6097.270020,6116.069824,5934.089844,5985.020020,5985.020020,133941600
2011-11-15,5920.430176,6011.470215,5815.850098,5933.140137,5933.140137,140685200
2011-11-16,5873.290039,6028.229980,5852.040039,5913.359863,5913.359863,139962400
2011-11-17,5875.859863,5921.250000,5778.100098,5850.169922,5850.169922,180842000
2011-11-18,5800.790039,5897.990234,5769.689941,5800.240234,5800.240234,153519200
2011-11-21,5767.089844,5771.700195,5598.049805,5606.000000,5606.000000,182778300
2011-11-22,5648.500000,5681.740234,5537.390137,5537.390137,5537.390137,245728900
2011-11-23,5485.669922,5588.109863,5457.770020,5457.770020,5457.770020,236213600
2011-11-24,5512.759766,5563.819824,5399.850098,5428.109863,5428.109863,157729200
2011-11-25,5433.299805,5528.640137,5366.500000,5492.870117,5492.870117,135413100
2011-11-28,5577.189941,5754.509766,5573.000000,5745.330078,5745.330078,172618500
2011-11-29,5725.680176,5826.350098,5690.569824,5799.910156,5799.910156,143661800
2011-11-30,5741.209961,6130.680176,5725.979980,6088.839844,6088.839844,244420000
2011-12-01,6080.479980,6111.970215,6017.379883,6035.879883,6035.879883,153040000
2011-12-02,6117.729980,6169.640137,6055.479980,6080.680176,6080.680176,205318700
2011-12-05,6137.870117,6170.040039,6086.419922,6106.089844,6106.089844,201034200
2011-12-06,6021.729980,6094.770020,6005.819824,6028.819824,6028.819824,156070200
2011-12-07,6116.259766,6137.049805,5919.560059,5994.729980,5994.729980,143842500
2011-12-08,6054.560059,6077.169922,5868.629883,5874.439941,5874.439941,183750600
2011-12-09,5806.490234,6007.049805,5802.359863,5986.709961,5986.709961,190767700
2011-12-12,5945.189941,5952.549805,5785.430176,5785.430176,5785.430176,153575100
2011-12-13,5801.390137,5852.430176,5734.120117,5774.259766,5774.259766,191200400
2011-12-14,5738.979980,5771.600098,5675.140137,5675.140137,5675.140137,202903700
2011-12-15,5713.479980,5795.870117,5682.160156,5730.620117,5730.620117,183781200
2011-12-16,5764.450195,5775.000000,5693.410156,5701.779785,5701.779785,301486700
2011-12-19,5651.740234,5775.240234,5644.189941,5670.709961,5670.709961,102012000
2011-12-20,5652.609863,5847.709961,5637.529785,5847.029785,5847.029785,129734900
2011-12-21,5918.720215,5965.350098,5771.620117,5791.529785,5791.529785,145367700
2011-12-22,5830.129883,5886.180176,5820.439941,5852.180176,5852.180176,88638700
2011-12-23,5905.180176,5913.410156,5844.640137,5878.930176,5878.930176,54220100
2011-12-27,5900.700195,5924.379883,5877.979980,5889.759766,5889.759766,35249000
2011-12-28,5875.870117,5901.350098,5771.270020,5771.270020,5771.270020,72297200
2011-12-29,5804.129883,5848.779785,5775.790039,5848.779785,5848.779785,59708800
2011-12-30,5867.029785,5898.350098,5817.709961,5898.350098,5898.350098,42363100
